Campaign_ID,Channel,Start_Date,End_Date,Budget,Impressions,Clicks,Conversions
2684,Instagram,2023-03-02,2023-04-02,331,38789,2141,452
2685,TV,2023-02-25,2023-04-04,5472,295506,504,66
2686,TV,2023-02-20,2023-03-05,7281,402731,930,52
2687,In-Store,2023-05-30,2023-07-05,955,39241,3776,858
2688,Social,2023-10-23,2023-12-01,681,96124,2194,219
2689,Instagram,2023-01-05,2023-01-18,575,62204,1426,324
2690,YouTube,2023-02-23,2023-03-22,1977,188404,5635,501
2691,Facebook,2023-01-03,2023-02-16,446,62181,1458,215
2692,TV,2023-01-08,2023-02-17,2016,107130,113,23
2693,Instagram,2023-03-23,2023-04-09,1459,169170,9217,942
2694,In-Store,2023-07-19,2023-08-15,1638,72041,3768,711
2695,Email,2023-08-26,2023-09-28,357,66314,4713,838
2696,Instagram,2023-08-20,2023-09-04,1374,121773,3256,521
2697,Billboard,2023-06-13,2023-07-16,1730,62086,35,1
2698,Online,2023-07-06,2023-08-19,1413,114493,5274,1174
2699,Instagram,2023-09-19,2023-09-26,314,37289,745,86
2700,Email,2023-08-22,2023-10-02,257,52348,2610,403
2701,YouTube,2023-03-24,2023-04-09,609,63762,1911,99
2702,In-Store,2023-02-01,2023-03-14,628,29135,2321,458
2703,Social,2023-04-15,2023-05-29,1157,132090,4119,343
2704,Radio,2023-05-18,2023-05-29,1927,175817,719,176
2705,Instagram,2023-01-31,2023-03-07,305,38091,1796,135
2706,Social,2023-03-27,2023-05-11,831,113636,4352,793
2707,Billboard,2023-04-21,2023-05-19,3203,106425,91,15
2708,Billboard,2023-04-13,2023-05-25,3386,112605,163,25
2709,TV,2023-06-15,2023-07-14,6988,291881,647,132
2710,Email,2023-05-03,2023-06-02,471,107357,5926,836
2711,Social,2023-09-21,2023-10-12,737,84902,1731,265
2712,Facebook,2023-02-19,2023-03-25,417,57736,912,104
2713,Instagram,2023-09-07,2023-10-07,725,64391,2926,489
2714,In-Store,2023-05-20,2023-07-03,1731,73927,3991,829
2715,Facebook,2023-06-02,2023-06-13,1127,144635,3591,652
2716,Online,2023-04-06,2023-05-12,1520,169069,5958,1110
2717,In-Store,2023-05-21,2023-06-18,1039,48577,2703,173
2718,Facebook,2023-03-03,2023-04-09,1532,172212,4027,832
2719,TV,2023-10-02,2023-11-08,4215,218076,236,13
2720,Social,2023-08-04,2023-08-22,1331,185998,5192,672
2721,Instagram,2023-01-12,2023-02-19,1645,158179,3299,201
2722,Online,2023-07-02,2023-08-07,1942,156965,5822,870
2723,Email,2023-06-14,2023-07-19,429,92170,5795,1004
2724,Radio,2023-06-26,2023-07-26,2227,178175,731,116
2725,Billboard,2023-01-07,2023-01-14,1425,40004,59,4
2726,Email,2023-07-14,2023-07-30,379,81976,3661,655
2727,TV,2023-09-05,2023-09-14,2038,87039,245,17
2728,Online,2023-07-21,2023-08-25,584,53921,1514,204
2729,Facebook,2023-07-04,2023-08-10,1661,214599,4244,456
2730,YouTube,2023-09-06,2023-10-01,2276,195527,5680,1371
2731,Instagram,2023-04-19,2023-05-17,1200,112571,4667,260
2732,Facebook,2023-02-18,2023-02-28,325,45902,1830,182
2733,YouTube,2023-06-07,2023-06-19,2468,178971,2735,560
2734,Online,2023-03-20,2023-04-06,698,56270,2443,397
2735,Radio,2023-08-22,2023-09-13,1379,131681,589,146
2736,Social,2023-09-14,2023-10-21,974,109597,2875,562
2737,Radio,2023-03-13,2023-04-10,2584,199577,593,75
2738,Instagram,2023-07-04,2023-07-12,1784,232072,11716,1212
2739,Instagram,2023-09-02,2023-10-12,643,75195,2435,595
2740,YouTube,2023-02-27,2023-03-20,584,43125,582,70
2741,Billboard,2023-05-16,2023-06-13,4475,120788,112,19
2742,Radio,2023-03-11,2023-04-24,1587,133837,659,70
2743,YouTube,2023-01-04,2023-01-29,884,85588,1388,79
2744,Billboard,2023-04-19,2023-05-08,2975,72841,102,11
2745,In-Store,2023-02-03,2023-03-15,713,29552,2818,252
2746,YouTube,2023-07-06,2023-08-04,1734,160045,2123,350
2747,In-Store,2023-04-08,2023-04-30,1826,62865,3480,638
2748,YouTube,2023-08-25,2023-09-06,731,66311,1804,347
2749,Billboard,2023-08-15,2023-09-20,2206,77849,61,3
2750,TV,2023-10-07,2023-10-14,9094,471637,784,63
2751,In-Store,2023-05-13,2023-06-03,1901,73473,7632,1099
2752,Facebook,2023-04-16,2023-05-12,1232,153140,6654,1042
2753,Email,2023-09-16,2023-10-19,183,35003,2340,444
2754,Instagram,2023-09-04,2023-10-10,1084,110040,5401,835
2755,Online,2023-10-04,2023-10-29,687,57193,2204,389
2756,Social,2023-02-04,2023-03-11,1355,177953,5517,306
2757,Radio,2023-04-10,2023-04-21,1049,100463,206,23
2758,YouTube,2023-06-03,2023-06-13,973,101815,3044,475
2759,TV,2023-06-22,2023-07-22,6405,353878,1020,137
2760,Radio,2023-07-11,2023-08-23,885,74775,242,16
2761,Online,2023-09-11,2023-10-21,795,77942,2049,422
2762,Email,2023-06-28,2023-08-11,414,69853,4668,947
2763,TV,2023-06-17,2023-07-31,7872,342027,462,57
2764,Instagram,2023-01-29,2023-02-16,891,92032,4920,322
2765,In-Store,2023-07-16,2023-08-03,1932,76205,7925,923
2766,TV,2023-03-06,2023-04-14,8730,421074,533,101
2767,Social,2023-04-16,2023-04-29,1151,124663,4683,265
2768,Instagram,2023-02-08,2023-02-17,1078,95000,4299,631
2769,Email,2023-06-01,2023-06-25,312,55102,3525,177
2770,Billboard,2023-04-17,2023-05-09,3967,112661,103,19
2771,Social,2023-10-08,2023-11-15,277,37382,869,59
2772,In-Store,2023-05-18,2023-06-08,1218,55627,3152,239
2773,Email,2023-07-15,2023-08-23,474,77491,5154,1076
2774,TV,2023-10-02,2023-11-01,3388,161842,366,73
2775,Email,2023-06-20,2023-07-15,770,152187,11240,1138
2776,Radio,2023-07-04,2023-07-26,686,60671,284,68
2777,Email,2023-01-09,2023-01-16,372,70399,3980,680
2778,YouTube,2023-07-06,2023-07-23,1204,98302,1978,113
2779,Radio,2023-08-03,2023-09-14,1423,101041,313,38
2780,Email,2023-09-18,2023-10-18,704,143887,8099,654
2781,TV,2023-04-18,2023-05-31,8372,408345,841,107
2782,Instagram,2023-01-22,2023-01-31,1007,120365,4758,1150
2783,Email,2023-09-26,2023-10-03,571,119852,7996,600
2784,Billboard,2023-01-01,2023-02-13,3759,103249,98,13
2785,Radio,2023-01-14,2023-01-27,2363,212277,434,57
2786,Billboard,2023-06-27,2023-07-24,3112,96917,137,33
2787,Online,2023-07-23,2023-08-19,1395,163678,7533,1125
2788,Social,2023-03-25,2023-04-13,546,60002,963,94
2789,Online,2023-07-24,2023-08-15,1713,141430,3274,188
2790,Billboard,2023-10-16,2023-11-22,4432,151351,243,24
2791,Email,2023-06-24,2023-08-07,180,39769,2777,189
2792,TV,2023-03-17,2023-03-27,9994,566927,1187,85
2793,Social,2023-04-21,2023-05-08,1334,154391,5620,1373
2794,In-Store,2023-05-19,2023-05-26,1965,87134,8236,1943
2795,TV,2023-03-11,2023-03-27,4140,226726,297,31
2796,Online,2023-03-18,2023-04-08,1715,146220,6005,318
2797,In-Store,2023-04-08,2023-04-23,1416,57238,5280,839
2798,Social,2023-05-16,2023-06-07,881,87171,2584,381
2799,In-Store,2023-04-30,2023-05-28,971,42862,3955,967
2800,In-Store,2023-09-06,2023-10-09,876,36278,4084,772
2801,TV,2023-07-28,2023-09-04,8552,406365,451,91
2802,Facebook,2023-08-21,2023-09-26,1437,219235,4706,300
2803,TV,2023-01-02,2023-02-13,3550,142018,274,46
2804,Billboard,2023-05-06,2023-05-28,2543,62702,76,6
2805,In-Store,2023-06-21,2023-07-25,1462,66421,4082,260
2806,Email,2023-08-08,2023-08-26,701,120324,5542,940
2807,Instagram,2023-10-20,2023-11-26,1749,188578,7202,1143
2808,Social,2023-06-03,2023-06-22,1229,127198,2796,232
2809,Social,2023-03-26,2023-04-13,528,74667,2714,242
2810,In-Store,2023-04-11,2023-05-20,1166,40606,2494,293
2811,Online,2023-07-17,2023-08-02,1293,138694,5983,1330
2812,TV,2023-01-22,2023-02-04,4276,196635,264,31
2813,Social,2023-04-05,2023-05-19,517,55876,1354,187
2814,Online,2023-09-25,2023-11-07,751,77361,2073,466
2815,Radio,2023-01-18,2023-02-11,2199,204691,835,144
2816,Email,2023-04-11,2023-05-17,385,65078,4956,1099
2817,Instagram,2023-04-30,2023-05-20,1765,195880,7901,1885
2818,Radio,2023-02-10,2023-02-18,1894,135901,284,50
2819,TV,2023-06-24,2023-08-05,5950,281007,475,72
2820,Social,2023-06-26,2023-08-02,464,49555,1661,309
2821,Online,2023-01-03,2023-02-09,309,31636,1462,93
2822,Billboard,2023-06-05,2023-07-14,4382,120836,183,19
2823,Radio,2023-03-28,2023-04-10,1601,130524,550,132
2824,Billboard,2023-07-05,2023-07-14,3277,103737,111,8
2825,Social,2023-08-23,2023-08-30,553,61925,1130,210
2826,TV,2023-02-22,2023-03-08,8111,432794,1205,270
2827,Radio,2023-07-30,2023-08-17,1742,166031,403,73
2828,YouTube,2023-08-04,2023-09-12,507,50849,1457,313
2829,Online,2023-06-10,2023-07-23,1123,103415,2178,196
2830,TV,2023-03-29,2023-04-23,8900,492290,1240,304
2831,Social,2023-01-13,2023-02-16,855,93187,3090,293
2832,Billboard,2023-02-04,2023-03-01,1903,52485,30,5
2833,Email,2023-09-02,2023-09-13,453,77892,5615,580
2834,In-Store,2023-01-23,2023-03-09,633,23650,2578,340
2835,Email,2023-01-16,2023-02-15,346,75472,5842,1165
2836,Social,2023-03-25,2023-04-24,534,70170,2405,252
2837,YouTube,2023-05-25,2023-06-29,2298,170563,3200,560
2838,Billboard,2023-05-29,2023-06-23,1668,50165,72,16
2839,Online,2023-08-27,2023-09-04,1242,125402,5271,1034
2840,Online,2023-02-25,2023-03-12,902,108223,5313,822
2841,Online,2023-07-10,2023-08-11,1541,162740,7856,557
2842,Instagram,2023-09-04,2023-09-30,1767,201088,4180,442
2843,Facebook,2023-02-05,2023-02-15,1597,246553,9046,1247
2844,Email,2023-02-06,2023-03-03,683,118732,3744,612
2845,Email,2023-01-09,2023-02-11,396,65153,2817,214
2846,Online,2023-08-23,2023-09-01,1674,190662,7731,706
2847,Online,2023-06-28,2023-07-28,1909,153432,3474,679
2848,Instagram,2023-08-22,2023-10-03,948,85046,3113,635
2849,YouTube,2023-07-03,2023-07-17,1494,113807,2327,277
2850,In-Store,2023-06-20,2023-07-22,543,22300,1303,252
2851,YouTube,2023-08-31,2023-09-10,1039,77240,1974,311
2852,In-Store,2023-02-23,2023-03-23,750,25409,2884,394
2853,YouTube,2023-02-19,2023-03-14,1251,123912,2766,283
2854,Online,2023-07-21,2023-08-03,1625,185705,9081,472
2855,TV,2023-09-13,2023-10-01,9758,452302,647,142
2856,Online,2023-09-12,2023-10-01,1322,153176,3922,201
2857,Social,2023-06-14,2023-06-23,1317,167392,3792,806
2858,Social,2023-06-03,2023-06-11,1323,159875,5272,299
2859,Facebook,2023-08-08,2023-09-21,512,61703,2675,568
2860,Billboard,2023-01-20,2023-02-02,3753,90744,172,33
2861,Facebook,2023-10-22,2023-11-13,402,59224,1938,135
2862,TV,2023-01-31,2023-02-08,8646,448741,1061,77
2863,Facebook,2023-08-20,2023-09-03,1452,161255,5809,1211
2864,Social,2023-09-22,2023-11-01,1116,153077,3466,226
2865,Facebook,2023-05-12,2023-05-28,978,115172,2389,457
2866,Online,2023-03-18,2023-04-19,1173,106067,2674,263
2867,Billboard,2023-07-21,2023-08-24,4662,127466,75,4
2868,Radio,2023-02-05,2023-02-22,2816,237944,572,129
2869,Social,2023-05-19,2023-06-07,239,31386,857,128
2870,Instagram,2023-04-30,2023-05-31,1232,133285,3021,449
2871,Instagram,2023-03-10,2023-04-02,410,45159,2334,412
2872,In-Store,2023-04-23,2023-05-12,698,33429,2734,234
2873,Instagram,2023-04-03,2023-04-25,1920,205478,4799,921
2874,Social,2023-01-09,2023-01-21,1113,150990,5726,961
2875,Radio,2023-03-01,2023-03-16,2062,174488,806,49
2876,Instagram,2023-08-03,2023-09-16,1166,142413,8416,1852
2877,Online,2023-10-11,2023-11-04,303,32401,1255,249
2878,Social,2023-09-02,2023-10-04,1190,126598,3202,656
2879,Billboard,2023-04-28,2023-05-18,1895,64040,89,21
2880,Online,2023-07-20,2023-08-21,1738,167154,8344,1131
2881,Radio,2023-07-01,2023-07-09,2655,224769,886,104
2882,Online,2023-01-28,2023-03-11,746,60964,2363,206
2883,Online,2023-09-16,2023-09-25,1019,121609,5946,1357
2884,TV,2023-06-09,2023-06-20,6792,349640,550,34
2885,Social,2023-05-14,2023-06-03,1055,104613,1695,89
2886,Social,2023-10-27,2023-11-05,1101,126778,3743,757
2887,Instagram,2023-02-26,2023-03-24,1551,196362,5580,829
2888,TV,2023-01-08,2023-01-30,3097,175760,208,28
2889,Facebook,2023-02-17,2023-03-03,1229,155644,3888,212
2890,Online,2023-05-23,2023-06-11,1991,198598,7795,700
2891,In-Store,2023-06-20,2023-07-25,1225,51834,5003,382
2892,Social,2023-06-14,2023-06-24,1302,140477,4070,232
2893,Email,2023-10-26,2023-11-05,318,61679,2748,373
2894,Radio,2023-07-22,2023-08-28,2004,182984,789,90
2895,In-Store,2023-06-11,2023-07-03,1029,43817,5199,773
2896,Email,2023-03-11,2023-04-18,101,20346,784,111
2897,Online,2023-01-14,2023-02-03,1308,132880,6070,443
2898,Email,2023-03-15,2023-03-22,614,105717,4436,1026
2899,Billboard,2023-01-05,2023-02-19,3807,119441,163,19
2900,Instagram,2023-10-01,2023-10-30,533,67697,2433,395
2901,YouTube,2023-07-22,2023-08-14,1679,136957,3010,319
2902,Facebook,2023-05-28,2023-06-29,1719,185470,8115,635
2903,Social,2023-08-27,2023-10-01,470,54855,848,87
2904,Online,2023-03-28,2023-04-28,339,37231,945,170
2905,Billboard,2023-07-02,2023-07-30,3395,87269,55,8
2906,Radio,2023-07-16,2023-08-26,2577,231583,1090,244
2907,Facebook,2023-10-22,2023-11-11,643,89229,2542,266
2908,Email,2023-02-02,2023-03-15,143,24896,1420,229
2909,Billboard,2023-02-13,2023-03-11,2243,60696,96,21
2910,YouTube,2023-04-29,2023-05-30,551,51979,1398,213
2911,YouTube,2023-06-23,2023-07-14,2316,217015,4091,821
2912,In-Store,2023-09-28,2023-10-18,1839,66348,6617,352
2913,Social,2023-05-27,2023-07-10,539,68361,1943,406
2914,Social,2023-04-14,2023-05-09,1018,133127,4188,475
2915,Social,2023-02-27,2023-04-02,1207,139234,2104,325
2916,Facebook,2023-07-29,2023-08-07,431,45266,1962,265
2917,Radio,2023-09-16,2023-10-21,2556,219012,901,68
2918,Radio,2023-08-04,2023-09-03,2762,188328,702,113
2919,Radio,2023-05-09,2023-05-18,1731,150771,584,31
2920,Email,2023-10-22,2023-12-03,508,89149,6612,593
2921,TV,2023-07-13,2023-08-13,6937,382296,782,195
2922,TV,2023-09-29,2023-10-31,2356,100716,243,50
2923,Email,2023-04-04,2023-05-16,328,75198,3551,841
2924,Online,2023-09-03,2023-09-11,1254,145064,6373,451
2925,Online,2023-05-30,2023-07-09,1725,172237,5639,307
2926,Radio,2023-02-01,2023-03-12,1425,132788,360,89
2927,Radio,2023-02-06,2023-02-24,2982,241214,918,164
2928,TV,2023-06-27,2023-07-21,8173,341134,483,99
2929,Instagram,2023-09-24,2023-10-07,923,107646,5394,1034
2930,Social,2023-06-29,2023-07-07,1137,152964,3474,539
2931,Social,2023-01-24,2023-02-12,1418,160327,5103,918
2932,Online,2023-08-15,2023-09-23,1176,115118,5297,618
2933,Online,2023-06-14,2023-07-03,1835,170191,7465,1642
2934,Billboard,2023-01-31,2023-02-21,2607,89429,72,17
2935,In-Store,2023-05-18,2023-06-05,1018,40260,2251,272
2936,In-Store,2023-08-11,2023-09-01,806,33733,2717,521
2937,TV,2023-09-18,2023-10-05,9870,532871,1228,163
2938,Instagram,2023-06-25,2023-07-06,1208,134341,6423,1196
2939,YouTube,2023-08-31,2023-09-19,646,64244,730,163
2940,Billboard,2023-01-16,2023-01-28,3017,96653,159,26
2941,TV,2023-01-14,2023-01-24,2503,141429,307,35
2942,Instagram,2023-04-14,2023-05-12,1529,178602,6619,498
2943,Instagram,2023-05-08,2023-06-19,1270,138447,4886,499
2944,Social,2023-04-25,2023-05-21,1164,154313,3406,248
2945,Email,2023-08-20,2023-09-13,774,178210,12292,1921
2946,Social,2023-08-03,2023-09-01,1083,154086,3007,284
2947,Billboard,2023-09-03,2023-10-03,2591,67741,71,7
2948,TV,2023-01-08,2023-01-29,8382,386402,876,133
2949,Facebook,2023-05-07,2023-06-21,1169,143535,3694,359
2950,TV,2023-03-28,2023-04-15,7618,312200,673,92
2951,Radio,2023-05-12,2023-06-04,2527,231724,712,160
2952,Email,2023-01-06,2023-01-17,675,147341,7871,1609
2953,Facebook,2023-03-26,2023-04-30,377,44551,989,156
2954,Social,2023-09-23,2023-10-28,328,44890,1069,200
2955,Email,2023-05-19,2023-06-12,330,53450,3802,661
2956,YouTube,2023-05-03,2023-06-14,1702,141583,3887,331
2957,TV,2023-02-01,2023-02-17,7040,407897,1035,221
2958,Instagram,2023-01-04,2023-01-30,1731,184645,7571,1442
2959,Facebook,2023-10-13,2023-10-22,1354,190958,5159,1174
2960,TV,2023-03-31,2023-05-08,3356,154868,404,28
2961,Radio,2023-08-17,2023-09-28,2368,166216,722,113
2962,Radio,2023-07-28,2023-08-11,2153,148599,627,57
2963,YouTube,2023-02-13,2023-03-07,2428,192078,3041,576
2964,Email,2023-02-08,2023-03-23,220,42201,2142,439
2965,In-Store,2023-08-06,2023-08-23,1136,49924,4806,833
2966,Instagram,2023-09-25,2023-11-07,1616,194276,7611,1784
2967,Social,2023-02-08,2023-03-19,483,50544,1345,329
2968,Social,2023-03-06,2023-03-29,1211,139787,5504,1297
2969,Billboard,2023-08-14,2023-08-23,3813,112369,122,16
2970,TV,2023-09-23,2023-11-05,4943,243220,311,43
2971,Radio,2023-03-30,2023-04-18,1792,171836,651,39
2972,Online,2023-04-07,2023-05-02,1853,153441,6646,650
2973,Radio,2023-05-18,2023-06-02,1671,132521,611,122
2974,In-Store,2023-06-27,2023-07-24,1560,74677,8216,1969
2975,Instagram,2023-02-27,2023-04-11,982,90056,2132,364
2976,Online,2023-08-19,2023-08-27,1190,116915,4629,1134
2977,Facebook,2023-04-12,2023-04-26,679,74047,2994,689
2978,TV,2023-06-10,2023-07-02,6534,287031,516,56
2979,Radio,2023-06-15,2023-06-22,1413,133884,366,69
2980,Social,2023-02-15,2023-02-24,405,42000,1625,308
2981,YouTube,2023-06-17,2023-08-01,682,56278,1225,209
2982,Facebook,2023-08-18,2023-09-24,336,39005,1407,205
2983,Radio,2023-08-08,2023-09-18,1015,76967,199,11
2984,TV,2023-04-21,2023-05-19,4511,213902,558,124
2985,Billboard,2023-08-30,2023-10-08,3111,100290,198,19
2986,Instagram,2023-08-10,2023-09-01,1158,134141,7149,1762
2987,TV,2023-06-08,2023-07-22,6159,354309,375,49
2988,Email,2023-03-09,2023-04-11,559,123487,7190,1270
2989,Billboard,2023-01-12,2023-02-05,1575,54196,74,5
2990,Facebook,2023-03-13,2023-03-24,433,58861,1191,166
2991,Email,2023-06-24,2023-07-04,541,112616,6099,1402
2992,Online,2023-10-22,2023-12-05,1811,159878,5500,1237
2993,In-Store,2023-03-12,2023-03-20,941,37814,3805,658
2994,Email,2023-10-28,2023-12-12,141,23742,1767,364
2995,Radio,2023-06-28,2023-07-24,2507,239409,535,86
2996,Online,2023-07-18,2023-08-26,370,43660,923,180
2997,Online,2023-01-04,2023-01-31,1697,202482,5690,762
2998,Online,2023-02-10,2023-03-01,542,61139,2878,265
2999,Email,2023-08-02,2023-08-09,466,92961,3699,260
3000,In-Store,2023-03-03,2023-04-01,1044,43001,4014,794
